name,address,lat,lon,phone,website,date added
Central Leagues Club,"8 BULA ST, CHARLESTOWN NSW 2290",-32.97253931,151.70456773,02 4943 6622,www.centralleagues.com.au,19/03/2021
TANYA JANE DUNN,"46 PEARSON ST, CHARLESTOWN NSW 2290",-32.96185908,151.69514123,0423247709,,19/03/2021
Rascal Charlestown,"30 PEARSON ST, CHARLESTOWN NSW 2290",-32.9640579,151.69384392,0240812920,www.eatrascal.com.au,19/03/2021
Subway Gateshead,"13 PACIFIC HWY, GATESHEAD NSW 2290",-32.9874149,151.69197891,02 49424577,www.subway.com.au,19/03/2021
KAHIBAH SPORTS CLUB,"63 KENIBEA AV, KAHIBAH NSW 2290",-32.96493752,151.70694268,0249432987,www.kahibahsports.com.au,19/03/2021
CAFE DEORE,"SHOP 78 46 WILSONS RD, MOUNT HUTTON NSW 2290",-32.98463098,151.6725636,0249484743,,19/03/2021
Subway Mount Hutton,"SHOP 86 46 WILSONS RD, MOUNT HUTTON NSW 2290",-32.98463098,151.6725636,02 49 424577,www.subway.com.au,19/03/2021
INDUSTRIA EATS AND SUPPLEMENTS PTY LTD,"SHOP 3 9 WILSONS RD, MOUNT HUTTON NSW 2290",-32.98302077,151.66946298,0249484282,www.industriaeatsandsupplements.com,19/03/2021
PEGS CAFE PTY LTD,"157 DUDLEY RD, WHITEBRIDGE NSW 2290",-32.97871053,151.70833914,0249432006,,19/03/2021
The Whitecottage 163,"163 DUDLEY RD, WHITEBRIDGE NSW 2290",-32.97892202,151.70843831,02 40320721,https://m.facebook.com/whitebridgecafeandthaifood/,19/03/2021
The Beach Hotel Merewether,"99 FREDERICK ST, MEREWETHER NSW 2291",-32.94894842,151.75537195,02 4963 1574,thebeachhotel.com.au,19/03/2021
CUPPA JOE'S,"3 32-34  LLEWELLYN  STREET, MEREWETHER  NSW 2291 AUSTRALIA",-32.94234891,151.7518285,0249631516,,19/03/2021
SAPPHIRE INDIAN RESTAURANT,"367 GLEBE RD, MEREWETHER NSW 2291",-32.93697674,151.74103215,0249632369,www.sapphireindianrestaurant.com.au,19/03/2021
SIN YEW CHONG & YI WAH CHONG,"23 CALDWELL ST, MEREWETHER NSW 2291",-32.94288836,151.75079627,0249631461,,19/03/2021
Burwood Inn Hotel,"77 BERNER ST, MEREWETHER NSW 2291",-32.94086518,151.75263291,0249635000,www.theburwood.com.au,19/03/2021
Merewether on the Green,"23 CALDWELL ST, MEREWETHER NSW 2291",-32.94288836,151.75079627,0249631461,merewetherbc.com.au,19/03/2021
The trustee for Wilson Family Trust,"10 BERNER ST, MEREWETHER NSW 2291",-32.94516001,151.75836582,0488007001,McDonalds.com.au,19/03/2021
THE PRINCE OF MEREWETHER,"1 MORGAN ST, MEREWETHER NSW 2291",-32.93909864,151.75439312,0249631722,www.theprinceofmerwether.com.au,19/03/2021
The Junction Hotel,"204 CORLETTE ST, THE JUNCTION NSW 2291",-32.93820604,151.7603943,0249628888,www.junctionhotel.com.au,19/03/2021
BETTIE MAYS,"UNIT 6 10 KENRICK ST, THE JUNCTION NSW 2291",-32.93795303,151.76020532,0240328168,,19/03/2021
The Trustee for Little Black Pony Espresso Trust,"UNIT 1 28 NEWTON ST, BROADMEADOW NSW 2292",-32.924246,151.72331327,0413975688,,19/03/2021
Masa Madre,"SHOP 1 30/40 RAILWAY ST, WICKHAM NSW 2293",-32.92059167,151.7561593,0415732237,masamadresourdoughpizza.com,19/03/2021
KITAMI JAPANESE GROCERY & CATERING,"53 YOUNG ST, CARRINGTON NSW 2294",-32.91267064,151.76462163,0249691246,https://www.kitaminewcastle.com.au/,19/03/2021
Seven Seas Hotel,"33 COWPER ST NORTH, CARRINGTON NSW 2294",-32.91556945,151.76681781,0249612467,www.facebook.com/sevenseashotelcarrington/,19/03/2021
JCR HOLDINGS PTY LTD,"130A FULLERTON ST, STOCKTON NSW 2295",-32.90752969,151.78065567,0249282823,www.theboatrowershotel.com,19/03/2021
Washtub Bar & Grill,"1 MITCHELL ST, STOCKTON NSW 2295",-32.91798287,151.78305581,0249201001,generalwashingtonhotel.com,19/03/2021
Downtown Beirut Lebanese Restaurant ,"25 BEAUMONT ST, ISLINGTON NSW 2296",-32.91757551,151.74859893,0240314731,downtownbeirut.com.au,19/03/2021
The Mark Hotel,"46 DICKSON ST, LAMBTON NSW 2299",-32.91009736,151.70933599,02 49211 344,"www,themarkhotel.com.au",19/03/2021
WILLIAMS ARTISAN BREAD & ESPRESSO,"104 ELDER ST, LAMBTON NSW 2299",-32.91129567,151.70818895,0249571722,www.williamslambton.wixsite.com/info/,19/03/2021
3A CAFE PTY LTD,"84 ELDER ST, LAMBTON NSW 2299",-32.91149978,151.70906429,0240232588,https://m.facebook.com/pages/category/Coffee-Shop/3A-Cafe-378130746391740/,19/03/2021
LIVE 'N' COOKIN AT LIZOTTE'S NEWCASTLE,"31 MOREHEAD ST, LAMBTON NSW 2299",-32.91223802,151.70880725,02 49562066,https://lizottes.com.au/,19/03/2021
Core Espresso Newcastle,"162 DARBY ST, COOKS HILL NSW 2300",-32.933787,151.76955012,0240091352,,19/03/2021
KAI FAN,"146 DARBY ST, COOKS HILL NSW 2300",-32.93178802,151.77106601,0249291565,,19/03/2021
The Autumn Rooms ,"127 DARBY ST, COOKS HILL NSW 2300",-32.93153793,151.77193012,0249294710,,19/03/2021
Darby Raj,"UNIT 3 115 DARBY ST, COOKS HILL NSW 2300",-32.93140994,151.7721733,0249262443,,19/03/2021
Coco Monde Chocolateria,"80 DARBY ST, COOKS HILL NSW 2300",-32.93018727,151.77260101,0240230860,cocomonde.com.au,19/03/2021
Oriental Hotel Cooks Hill,"53 BULL ST, COOKS HILL NSW 2300",-32.93108229,151.76842488,0249291130,www.facebook.com/theorihotel/,19/03/2021
LITTLE CASTRO,"98A DAWSON ST, COOKS HILL NSW 2300",-32.93376899,151.76730847,0249293046,,19/03/2021
Wil&Sons,"102 DARBY ST, COOKS HILL NSW 2300",-32.93063535,151.77212161,+610418608044,www.wilandsons.com.au,19/03/2021
Z H & C PTY LTD,"133 DARBY ST, COOKS HILL NSW 2300",-32.93162749,151.77184823,0240091561,,19/03/2021
THREE MONKEYS CAFE,"131 DARBY  STREET, COOKS HILL NSW 2300 AUSTRALIA",-32.93159111,151.77188163,0249263779,Www.threemonkeyscafe.com.au,19/03/2021
wil&sons,"102 DARBY ST, COOKS HILL NSW 2300",-32.93063535,151.77212161,0249294854,www.wilandsons.com.au,19/03/2021
Welsh Blacks,"84 BULL ST, COOKS HILL NSW 2300",-32.93037761,151.76795089,0411151545,,19/03/2021
66 DEGREES CAFE & TAKEAWAY,"259 DARBY ST, COOKS HILL NSW 2300",-32.93730856,151.76656654,0249294630,,19/03/2021
Commonwealth Hotel Newcastle,"35 UNION ST, COOKS HILL NSW 2300",-32.93005311,151.76675036,0249262680,www.commonwealthhotel.com.au,19/03/2021
Ka-fey cafe,"148 HUNTER ST, NEWCASTLE NSW 2300",-32.92653671,151.77625393,02 4023 3320,www.kafeycafe.com.au,19/03/2021
Edmonds & Co,"14 PACIFIC ST, NEWCASTLE NSW 2300",-32.92788326,151.78529639,0474549109,https://www.edmondsnewcastle.com,19/03/2021
Rosinas pizza restaurant ,"1 39 HUNTER ST, NEWCASTLE NSW 2300",,,0407943577,,19/03/2021
Sushinet,"65 HUNTER ST, NEWCASTLE NSW 2300",-32.92784959,151.78359783,+610401953757,www.sushinet.com.au,19/03/2021
Landing Bar and Kitchen,"THE BOARDWALK 1 HONEYSUCKLE DR, NEWCASTLE NSW 2300",-32.92531072,151.77202715,+61249271722,www.thelanding.com.au,19/03/2021
Scratchleys,"SCRATCHLEY'S RESTAURANT 200 WHARF RD, NEWCASTLE NSW 2300",-32.92549037,151.77918433,+610407543948,www.scratchleys.com.au,19/03/2021
Zaffran Indian Restaurant and Takeaway,"226 KING ST, NEWCASTLE NSW 2300",-32.9273586,151.77484576,0249262083,http://facebook.com/ZaffranIndianRestaurantNewcastle,19/03/2021
CADDIESTU PTY LIMITED,"188 KING ST, NEWCASTLE NSW 2300",-32.92693439,151.77612695,0249262534,slicevirtualgolf,19/03/2021
RAMESH & MEERA THAKUR,"265 HUNTER ST, NEWCASTLE NSW 2300",-32.92675738,151.77629712,0249263555,www.surtajindianrestaurant.com.au,19/03/2021
GRIFONE PTY LIMITED,"THE BOARDWALK 1 HONEYSUCKLE DR, NEWCASTLE NSW 2300",-32.92531072,151.77202715,0249292008,www.ilgrifone.com.au,19/03/2021
Newy Burger Co.,"451 HUNTER ST, NEWCASTLE NSW 2300",-32.92751999,151.76970983,0438 845 956,www.newyburgerco.com.au,19/03/2021
I yogurt ,"UNIT 1 267 KING ST, NEWCASTLE NSW 2300",-32.92865582,151.76937638,0431413142,,19/03/2021
MONEYPENNY NEWCASTLE,"THE BOARDWALK 1 HONEYSUCKLE DR, NEWCASTLE NSW 2300",-32.92531072,151.77202715,0249252157,www.moneypenny.net.au,19/03/2021
Zaffran Indian Restaurant ,"226 KING ST, NEWCASTLE NSW 2300",-32.9273586,151.77484576,,,19/03/2021
BABYLON NEWCASTLE,"145 KING ST, NEWCASTLE NSW 2300",-32.9275972,151.77791506,02 4023 8443,www.babylonnewcastle.com.au,19/03/2021
Clarendon Hotel Newcastle,"CLARENDON HOTEL 347 HUNTER ST, NEWCASTLE NSW 2300",-32.92717325,151.77317837,0249076700,www.clarendonhotel.com.au,19/03/2021
RASCAL BURGERS. CHICKEN. ANARCHY,"266 KING ST, NEWCASTLE NSW 2300",-32.92765988,151.77369883,0240812922,www.eatrascal.com.au,19/03/2021
THE KIOSK NEWCASTLE BEACH PTY LTD,"42 SHORTLAND ESP, NEWCASTLE NSW 2300",-32.92935128,151.78665043,0423947750,https://bopple.app/menu/6396,19/03/2021
NAPOLI CENTRALE PTY LTD,"173 KING ST, NEWCASTLE NSW 2300",-32.92722667,151.7757521,0240232339,www.napolicentrale.com.au,19/03/2021
MJ's on Honeysuckle,"UNIT 1 28 HONEYSUCKLE DR, NEWCASTLE NSW 2300",-32.92598337,151.76469658,0249270003,,19/03/2021
BBQ BOYS LTDA,"9 DARBY ST, NEWCASTLE NSW 2300",-32.92726507,151.7749242,+61249252226,www.meet.restaurant,19/03/2021
Slice Virtual Golf,"188 KING ST, NEWCASTLE NSW 2300",-32.92693439,151.77612695,+61249262534,slicevirtualgolf,19/03/2021
PAYMASTERS CAFE,"18 BOND ST, NEWCASTLE NSW 2300 AUSTRALIA",-32.92683886,151.78627523,0249252600,www.paymasters.com.au,19/03/2021
RESTAURANT MASON,"35 HUNTER ST, NEWCASTLE NSW 2300",-32.92820334,151.78519727,0249261014,www.restaurantmason.com,19/03/2021
Customs House Hotel,"1 BOND ST, NEWCASTLE NSW 2300",-32.9266583,151.78522607,0249252585,www.customshouse.net.au,19/03/2021
HONEYSUCKLE SOCIAL,"11 HONEYSUCKLE DR, NEWCASTLE NSW 2300",-32.92544746,151.76929183,02 49297790,www.mysociallife.com.au,19/03/2021
Napoli Centrale,"173 KING ST, NEWCASTLE NSW 2300",-32.92722667,151.7757521,+610240232339,www.napolicentrale.com.au,19/03/2021
SUSURU PTY LTD,"140 KING ST, NEWCASTLE NSW 2300",-32.92720117,151.7782383,0240498448,www.susuru.com.au,19/03/2021
SUSHINET,"65 HUNTER ST, NEWCASTLE NSW 2300",-32.92784959,151.78359783,0401953757,www.sushinet.com.au,19/03/2021
Subway Hunter Street,"105 HUNTER ST, NEWCASTLE NSW 2300",-32.92737844,151.78175686,0408234689,www.subway.com.au,19/03/2021
Blue Kahunas,"UNIT 3 146 HUNTER ST, NEWCASTLE NSW 2300",-32.92697428,151.78172992,0427370072,https://www.bluekahunasbar.com/,19/03/2021
Civic Theatre,"375 HUNTER ST, NEWCASTLE NSW 2300",-32.92653671,151.77625393,0249291977,https://www.civictheatrenewcastle.com.au,19/03/2021
Argyle House Newcastle,"311 WHARF RD, NEWCASTLE NSW 2300",-32.92575303,151.77519684,02 49278855,www.theargylehouse.com.au,19/03/2021
The trustee for SCRATCHLEYS TRADING TRUST,"SCRATCHLEY'S RESTAURANT 200 WHARF RD, NEWCASTLE NSW 2300",-32.92549037,151.77918433,0249291111,,19/03/2021
scotties,"36 SCOTT ST, NEWCASTLE EAST NSW 2300",-32.92773732,151.78824101,+61435892324,www.scottiesbeachhouse.com.au,19/03/2021
Grain Store Newcastle,"64-66 SCOTT ST, NEWCASTLE EAST NSW 2300",-32.92747661,151.78718515,0240232707,www.grainstore.beer,19/03/2021
The trustee for Scotties Newcastle Discretionary Trust,"36 SCOTT ST, NEWCASTLE EAST NSW 2300",-32.92773732,151.78824101,02 49263780,http://scottiesbeachhouse.com/,19/03/2021
Cafe 139,"139 BEAUMONT ST, HAMILTON NSW 2303",-32.92479613,151.74695227,0499532155,,19/03/2021
Rajs Corner ,"116 BEAUMONT ST, HAMILTON NSW 2303",-32.9231113,151.74685375,0249621827,www.rajscorner.com.au,19/03/2021
El Nonno,"UNIT 8 79 BEAUMONT ST, HAMILTON NSW 2303",-32.92166831,151.747818,0249625723,www.elnonno.com.au,19/03/2021
the beaumont hamilton,"70 BEAUMONT ST, HAMILTON NSW 2303",-32.92121475,151.74719724,0249060929,,19/03/2021
CLOCKTOWER CAFE,"SUITE 1 111 BEAUMONT ST, HAMILTON NSW 2303",-32.92322291,151.74728001,0249654005,,19/03/2021
Common Circus Hamilton,"148 DENISON ST, HAMILTON NSW 2303",-32.92452156,151.74286303,,,19/03/2021
"The Exchange Hotel, Hamilton ","125 DENISON ST, HAMILTON NSW 2303",-32.92541887,151.74692428,02 4961 1985,https://www.theexchangehotel.com.au/,19/03/2021
THE VILLAGE NEWCASTLE ,"UNIT 2 44-46 BEAUMONT ST, HAMILTON NSW 2303",-32.92020469,151.74737205,+610249698900,www.the village Newcastle.com.au,19/03/2021
The Village Newcastle,"UNIT 2 44-46 BEAUMONT ST, HAMILTON NSW 2303",-32.92020469,151.74737205,0249698900,www.thevillagenewcastle.com.au,19/03/2021
The Gallipoli Legion Club Newcastle Ltd,"3 BEAUMONT ST, HAMILTON NSW 2303",-32.91892601,151.74827239,0249612430,www.thegal.com.au,19/03/2021
THE BLIND MONK PTY. LTD.,"76 BEAUMONT ST, HAMILTON NSW 2303",-32.92145027,151.74715789,0240235290,www.theblindmonk.com.au,19/03/2021
The Sydney Junction Hotel,"8 BEAUMONT ST, HAMILTON NSW 2303",-32.91833267,151.74773511,0249612537,www.sydneyjunctionhotel.com.au,19/03/2021
Stag & Hunter Hotel,"187 MAITLAND RD, MAYFIELD NSW 2304",-32.8967445,151.73680728,+61418414317,www.thestag.com.au,19/03/2021
SETCASS PTY LTD,"187 MAITLAND RD, MAYFIELD NSW 2304",-32.8967445,151.73680728,0249681205,www.thestag.com.au,19/03/2021
EJ WALTER GROUP PTY LTD,"122 MAITLAND RD, MAYFIELD NSW 2304",-32.90212189,151.74243735,0249602076,https://www.facebook.com/vincentsatthecoliseum/,19/03/2021
BP Mayfield Central Fast N Fresh,"286-292 MAITLAND RD, MAYFIELD NSW 2304",-32.89709383,151.73553301,0240145333,www.fastnfreshcafe.com.au,19/03/2021
ROYS KITCHEN AND CATERING,"45 MAITLAND RD, MAYFIELD NSW 2304",-32.90201087,151.74327784,0240567023,https://m.facebook.com/royskitchenandcatering/,19/03/2021
BP Mayfield West Fast N Fresh,"15 MURRAY DWYER CCT, MAYFIELD WEST NSW 2304",-32.88505948,151.72683972,0240145311,www.fastnfreshcafe.com.au,19/03/2021
OUR TASTE OF GREECE,"132  BRIDGES RD RD, NEW LAMBTON NSW 2305 AUSTRALIA",,,0433330746,www.ourtasteofgreece.com.au,19/03/2021
OUR TASTE OF GREECE,"132 BRIDGES RD, NEW LAMBTON NSW 2305",-32.9286092,151.71615522,+610433330746,www.ourtasteofgreece.com.au,19/03/2021
THE WESTS GROUP AUSTRALIA,"88 HOBART RD, NEW LAMBTON NSW 2305",-32.92160256,151.71537213,0249351200,www.westsnewcastle.com.au,19/03/2021
Duke of Wellington Hotel New Lambton,"69 REGENT ST, NEW LAMBTON NSW 2305",-32.92452726,151.71326688,0249571170,https://www.dukehotel.com.au/,19/03/2021
WINDALE-GATESHEAD BOWLING CLUB CO-OP.,"2A LAKE ST, WINDALE NSW 2306",-32.99081779,151.68673848,0249657888,www.wgbc.com.au,19/03/2021
SHORTY HOTEL PTY LTD,"269 SANDGATE RD, SHORTLAND NSW 2307",-32.88719036,151.69602142,0249511844,www.shortlandhotel.com.au,19/03/2021
GRESFORD BOWLING CLUB LTD,"38 PARK ST, EAST GRESFORD NSW 2311",-32.43145625,151.5533077,0249389368,,19/03/2021
Nabiac Hotel,"NABIAC HOTEL 1 NABIAC ST, NABIAC NSW 2312",-32.09889561,152.37701699,+61408633514,www.nabiachotel.com.au,19/03/2021
Nabiac Hotel Pty Limited,"NABIAC HOTEL 1 NABIAC ST, NABIAC NSW 2312",-32.09889561,152.37701699,0265541210,www.nabiachotel.com.au,19/03/2021
Bay Hut cafe,"6 STOCKTON ST, NELSON BAY NSW 2315",-32.72114234,152.14319522,0400480791,www.bayhutcafe.com.au,19/03/2021
Blueys Bar and Grill,"6-8 TERAMBY RD, NELSON BAY NSW 2315",-32.71897079,152.14494743,+610240065931,www.blueysnelsonbay.com,19/03/2021
Lime Mexican Nelson Bay,"6-8 TERAMBY RD, NELSON BAY NSW 2315",-32.71897079,152.14494743,+61249844403,www.limemexican.com.au,19/03/2021
Sienna's Pizzeria Bar & Restaurant,"85 MAGNUS ST, NELSON BAY NSW 2315",-32.7215649,152.14427877,+61481382798,www.siennas.com.au,19/03/2021
Cafe on the bay,"10 TERAMBY RD, NELSON BAY NSW 2315",-32.71798576,152.14415114,+61417741061,,19/03/2021
Only place indian Restaurant,"NELSON SQUARE UNIT 10 17-19 STOCKTON ST, NELSON BAY NSW 2315",-32.72176963,152.1438301,0249844414,www.theonlyplace.com.au,19/03/2021
Cafe on Nelson bay,"SHOP 10E 6 TERAMBY RD, NELSON BAY NSW 2315",-32.71897079,152.14494743,0249055092,,19/03/2021
siennas pizzeria bar & restaurant,"85 MAGNUS ST, NELSON BAY NSW 2315",-32.7215649,152.14427877,0249844900,www.siennas.com.au,19/03/2021
Wharf Bar and Grill,"1 TERAMBY RD, NELSON BAY NSW 2315",-32.71962737,152.14329687,0249810020,www.wharfrestaurantbarandgrill.com,19/03/2021
Naked Alley,"91 MAGNUS ST, NELSON BAY NSW 2315",-32.72153623,152.14405919,0249849400,,19/03/2021
HOG'S BREATH CAFE (NELSON BAY),"SHOP 16 6 TERAMBY RD, NELSON BAY NSW 2315",-32.71897079,152.14494743,02 49842 842,www.hogsbreath.com.au,19/03/2021
CATER GROUP PTY. LTD.,"6 TERAMBY RD, NELSON BAY NSW 2315",-32.71897079,152.14494743,0240065931,www.blueysnelsonbay.com,19/03/2021
THE SHOAL BAY DINER,"1-3 GOVERNMENT RD, SHOAL BAY NSW 2315",,,0414582057,,19/03/2021
Newcastle & Port Stephens Game Fishing Club,"57 SHOAL BAY ROAD, SHOAL BAY NSW 2315 AUSTRALIA",-32.72055225,152.17347108,0249811459,www.npsgfc.com,19/03/2021
Zenith Restaurant,"14/15 59 SHOAL BAY ROAD, SHOAL BAY NSW 2315 AUSTRALIA",-32.72052017,152.17323,0240630026,zenithrestaurant.com.au,19/03/2021
Shoal Bay Country Club,"35-45 SHOAL BAY RD, SHOAL BAY NSW 2315",-32.72113343,152.1745991,02 4981 1555,www.shoalbaycountryclub.com.au ,19/03/2021
Anna Bay Thai ,"UNIT 3 125 GAN GAN RD, ANNA BAY NSW 2316",-32.77750027,152.0832008,0249819001,,19/03/2021
Caltex Anna Bay Fast N Fresh,"4136 NELSON BAY RD, ANNA BAY NSW 2316",-32.76960334,152.05089227,0240145377,www.fastnfreshcafe.com.au,19/03/2021
The Trustee for Crest Trust,"BIRUBI HEADLAND 73 JAMES PATERSON ST, ANNA BAY NSW 2316",-32.78224052,152.07720514,0249190446,www.crestbirubibeach.com.au,19/03/2021
Tynan Wines,"UNIT 3 141 GEORGE RD, SALAMANDER BAY NSW 2317",-32.72592124,152.07568308,+61402442614,www.tynanwines.com.au,19/03/2021
McDonald's Salamander Bay,"1 TOWN CENTRE CCT, SALAMANDER BAY NSW 2317",-32.73596908,152.10875452,+610249846880,,19/03/2021
OCEANIC CHINESE RESTAURANT,"257 SOLDIERS POINT RD, SALAMANDER BAY NSW 2317",-32.72150316,152.07713423,0249827625,,19/03/2021
The Point Restaurant,"1 SUNSET BVD, SOLDIERS POINT NSW 2317",-32.70152877,152.06376615,+61249847111,www.thepointrestaurant.com.au,19/03/2021
Terrace Bar ,"147 Soldiers Point Road, Soldiers Point NSW 2317",,,+61249193800,www.bannisters.com.au,19/03/2021
Rick Stein at Bannisters Port Stephens,"147 Soldiers Point Road, Soldiers Point NSW 2317",,,+61249193800,www.bannisters.com.au,19/03/2021
Cheeky Dog,"147 Soldiers Point Road, Soldiers Point NSW 2317",,,+61249193800,www.bannisters.com.au,19/03/2021
Bannisters Port Stephens,"147  SOLDIERS POINT RD, SOLDIERS POINT NSW 2317",-32.71132986,152.07183832,0249193800,www.bannisters.com.au,19/03/2021
ACTIVE DINER,"58 FERODALE RD, MEDOWIE NSW 2318",-32.74331218,151.87304338,0414582057,activediner.com.au,19/03/2021
Little Pantry Co.,"5 PEPPERTREE RD, MEDOWIE NSW 2318",-32.74045032,151.86522086,0249818697,www.littlepantryco.com,19/03/2021
Oakvale Wildlife Park,"3 OAKVALE DR, SALT ASH NSW 2318",-32.79452008,151.91084238,0249826222,www.oakvalewildlife.com.au,19/03/2021
Central Beans Cafe,"Building E, 1/01 Technology Place Williamtown NSW 2318",-32.8103501,151.8439198,+610249895191,,19/03/2021
Fighter Beans Cafe,"49 MEDOWIE RD, WILLIAMTOWN NSW 2318",-32.79551106,151.85276259,0249650992,,19/03/2021
THE POYER'S ,"ALBATROSS MARINA 44 COOK PDE, LEMON TREE PASSAGE NSW 2319",-32.73119325,152.03985312,0249845827,www.thepoyers.com.au,19/03/2021
Club Lemon Tree,"2-16 GOULD DR, LEMON TREE PASSAGE NSW 2319",-32.7356752,152.03679779,0249824800,www.clublemontree.com.au,19/03/2021
Tilli Thai Restaurant,"UNIT 22 61 PRESIDENT WILSON WALK, TANILBA BAY NSW 2319",-32.73437853,152.00239304,0249845838,,19/03/2021
ANAITIS,"61 PRESIDENT WILSON WALK, TANILBA BAY NSW 2319",-32.73437853,152.00239304,0249823935,,19/03/2021
Majors Lane & Lovedale Smokehouse,"64 MAJORS LANE, KEINBAH NSW 2320",-32.75299189,151.39437466,0249307832,www.majorslane.com,19/03/2021
THE WHISTLER MAITLAND PTY. LTD.,"436 HIGH  STREET, MAITLAND NSW 2320 AUSTRALIA",-32.73132181,151.55413474,0240528510,www.thewhistler.com.au,19/03/2021
BEUD,"HERITAGE ON THE HUNTER 360A HIGH ST, MAITLAND NSW 2320",-32.7326654,151.55670046,0249332383,,19/03/2021
Belmore Hotel Maitland,"476 HIGH ST, MAITLAND NSW 2320",-32.73030252,151.55317699,0249336351,https://thebelmore.com.au/,19/03/2021
Central Park Cafe,"101 HIGH ST, MAITLAND NSW 2320",-32.74257968,151.56794914,0249366965,www.centralparkcafe.com.au,19/03/2021
The Orange Tree Cafe,"346 HIGH ST, MAITLAND NSW 2320",-32.73285637,151.55706907,0249341760,www.Facebook.com/theorangetree346,19/03/2021
SERAPHINE,"230 HIGH ST, MAITLAND NSW 2320",-32.73744122,151.56162085,0249347264,www.mrag.org.au/cafe,19/03/2021
The Trustee for Lavenders Riverside Trust,"UNIT 1 418 HIGH ST, MAITLAND NSW 2320",-32.73172517,151.55501784,0249338855,,19/03/2021
The trustee for Il Cacciatore Unit Trust,"HERMITAGE LODGE 609 MCDONALDS RD, POKOLBIN NSW 2320",-32.76298221,151.31096282,02 4998 7639,info@hermitagelodge.com.au,19/03/2021
And The Winner Is...Oscars,"SHOP 15 HUNTER VALLEY GARDENS  2090  BROKE  ROAD, POKOLBIN NSW 2320 AUSTRALIA",-32.77392929,151.293163,0249987355,https://www.huntervalleygardens.com.au/location/oscars/,19/03/2021
THE CONVENT HUNTER VALLEY RESORT PTY LTD,"88 HALLS RD, POKOLBIN NSW 2320",-32.78296337,151.31325926,0249984999,www.convent.com.au,19/03/2021
Sabor Dessert Bar,"2342 BROKE RD, POKOLBIN NSW 2320",-32.77604819,151.32686886,0412976295,www.sabordessertbar.com.au,19/03/2021
elements bar and dining,"HUNTER VALLEY GARDENS 2090 BROKE RD, POKOLBIN NSW 2320",-32.77392929,151.29316297,0249982000,https://www.huntervalleygardens.com.au/location/elements/,19/03/2021
the garden terrace,"HUNTER VALLEY GARDENS 2090 BROKE RD, POKOLBIN NSW 2320",-32.77392929,151.29316297,0249984000,https://www.huntervalleygardens.com.au/,19/03/2021
Cafe Enzo,"CAFE ENZO 1946 BROKE RD, POKOLBIN NSW 2320",-32.77325596,151.28463563,0249987233,www.enzohuntervalley.com.au,19/03/2021
Baume Restaurant,"BEN EAN 119 MCDONALDS RD, POKOLBIN NSW 2320",-32.79602351,151.27857051,0249933700,www.benean.com.au,19/03/2021
BIMBADGEN ESTATE,"790 MCDONALDS RD, POKOLBIN NSW 2320",-32.74423577,151.31558746,0249984620,https://www.bimbadgen.com.au/,19/03/2021
Circa 1876 Restaurant ,"64 HALLS RD, POKOLBIN NSW 2320",-32.77990604,151.31453818,+610249984999,https://www.circa1876.com.au/,19/03/2021
Locavore Dining,"336 OAKEY CREEK RD, POKOLBIN NSW 2320",-32.80848636,151.30622434,0249987680,https://huntervalley.vocohotels.com/,19/03/2021
Mercure Resort Hunter Valley Gardens,"HUNTER VALLEY GARDENS 2090 BROKE RD, POKOLBIN NSW 2320",-32.77392929,151.29316297,0249982000,www.mercurehuntervalley.com.au,19/03/2021
harrigan's irish pub & accommodation,"HUNTER VALLEY GARDENS 2090 BROKE RD, POKOLBIN NSW 2320",-32.77392929,151.29316297,0249984300,www.harriganshuntervalley.com.au,19/03/2021
HUNTER VALLEY RESORT,"913 HERMITAGE RD, POKOLBIN NSW 2320",-32.72784775,151.25898534,0249987777,www.hunterresort.com.au,19/03/2021
Yellow Billy,"697 HERMITAGE RD, POKOLBIN NSW 2320",-32.71034039,151.25814702,0265747204,www.yellowbillyrestaurant.com,19/03/2021
PETERSON HOUSE LIMITED,"2457 BROKE RD, POKOLBIN NSW 2320",-32.77608254,151.33824987,0249987881,www.petersonhouse.com.au,19/03/2021
HUNTER VALLEY SMELLY CHEESE SHOP,"2144 BROKE RD, POKOLBIN NSW 2320",-32.77518725,151.30359847,0249986713,www.smellycheese.net.au,19/03/2021
The Trustee for Goldfish Bar Trust,"2144 BROKE RD, POKOLBIN NSW 2320",-32.77518725,151.30359847,02 49987671,https://www.thegoldfish.com.au/,19/03/2021
DULLBOYS,"57 SHIPLEY DR, RUTHERFORD NSW 2320",-32.7110604,151.50953237,0249321696,www.superstrike.com.au,19/03/2021
Dartagnans Cafe ,"UNIT 10 366 NEW ENGLAND HWY, RUTHERFORD NSW 2320",-32.7093235,151.50920267,0249324300,https://dartagnanscafe.business.site/,19/03/2021
Telarah Bowling Club,"TELARAH BOWLING CLUB 23 BLIGH ST, TELARAH NSW 2320",-32.72684489,151.53681145,0249328278,www.telarahbowl.com.au,19/03/2021
Telarah Bowling Club,"TELARAH BOWLING CLUB 23 BLIGH ST, TELARAH NSW 2320",-32.72684489,151.53681145,+610249328278,www.telarahbowl.com.au,19/03/2021
Subway Heddon Greta,"114 MAIN RD, HEDDON GRETA NSW 2321",-32.80575724,151.50696282,02 49 657004,www.subway.com.au,19/03/2021
Kurri Golf Club,"66 CLIFT ST, HEDDON GRETA NSW 2321",-32.807478,151.50909444,0249371224,Kurri Golf Club,19/03/2021
